,GameID,Date,Team,Opponent,TeamGoals,OpponentGoals,Result,TeamShots,OpponentShots,TeamShotsonTarget,OpponentShotsonTarget,TeamFouls,OpponentFouls,TeamCorners,OpponentCorners,TeamYellowCards,OpponentYellowCards,TeamRedCards,OpponentRedCards,O2.5,U2.5,TeamWinOdds,DrawOdds,OpponentWinOdds,Venue,TeamELO,OpponentELO,ELODif
5352,2676,2007-08-15,Derby,Man City,0,1,L,5,9,3,6,13,12,4,4,1,3,0,0,2.02,1.72,5.5,3.6,1.61,Away,1576.42675781,1681.04052734,-104.6137695299999
5353,2676,2007-08-15,Man City,Derby,1,0,W,9,5,6,3,12,13,4,4,3,1,0,0,2.02,1.72,1.61,3.6,5.5,Home,1681.04052734,1576.42675781,104.6137695299999
5354,2677,2007-08-18,West Ham,Birmingham,1,0,W,13,6,5,3,15,16,5,9,2,4,0,0,2.07,1.69,2.87,3.25,2.37,Away,1650.50549316,1620.60461426,29.900878899999952
5355,2677,2007-08-18,Birmingham,West Ham,0,1,L,6,13,3,5,16,15,9,5,4,2,0,0,2.07,1.69,2.37,3.25,2.87,Home,1620.60461426,1650.50549316,-29.900878899999952
5356,2678,2007-08-18,Middlesbrough,Fulham,2,1,W,9,13,6,6,12,9,7,8,3,1,0,0,2.03,1.72,3.4,3.25,2.1,Away,1697.85925293,1663.3416748,34.51757812999995
5357,2678,2007-08-18,Fulham,Middlesbrough,1,2,L,13,9,6,6,9,12,8,7,1,3,0,0,2.03,1.72,2.1,3.25,3.4,Home,1663.3416748,1697.85925293,-34.51757812999995
5358,2679,2007-08-18,Aston Villa,Newcastle,0,0,D,11,6,5,2,12,16,6,8,2,0,0,0,2.0,1.74,4.33,3.3,1.83,Away,1725.38061523,1730.76086426,-5.380249029999959
5359,2679,2007-08-18,Newcastle,Aston Villa,0,0,D,6,11,2,5,16,12,8,6,0,2,0,0,2.0,1.74,1.83,3.3,4.33,Home,1730.76086426,1725.38061523,5.380249029999959
5360,2680,2007-08-18,Bolton,Portsmouth,1,3,L,8,11,3,6,11,13,6,10,2,0,0,0,2.0,1.69,4.33,3.3,1.83,Away,1709.20874023,1717.52844238,-8.319702149999785
5361,2680,2007-08-18,Portsmouth,Bolton,3,1,W,11,8,6,3,13,11,10,6,0,2,0,0,2.0,1.69,1.83,3.3,4.33,Home,1717.52844238,1709.20874023,8.319702149999785
5362,2681,2007-08-18,Everton,Reading,0,1,L,13,10,5,5,8,14,12,4,2,2,0,0,2.11,1.66,2.7,3.25,2.5,Away,1792.87353516,1731.76513672,61.108398439999974
5363,2681,2007-08-18,Reading,Everton,1,0,W,10,13,5,5,14,8,4,12,2,2,0,0,2.11,1.66,2.5,3.25,2.7,Home,1731.76513672,1792.87353516,-61.108398439999974
5364,2682,2007-08-18,Derby,Tottenham,0,4,L,4,25,2,14,14,8,3,9,4,0,0,0,1.88,1.87,7.5,4.0,1.44,Away,1574.2467041,1778.1237793,-203.87707520000004
5365,2682,2007-08-18,Tottenham,Derby,4,0,W,25,4,14,2,8,14,9,3,0,4,0,0,1.88,1.87,1.44,4.0,7.5,Home,1778.1237793,1574.2467041,203.87707520000004
5366,2683,2007-08-18,Sunderland,Wigan,0,3,L,9,9,6,4,17,8,9,5,2,0,0,0,2.17,1.62,3.2,3.25,2.2,Away,1647.18579102,1635.29785156,11.88793945999987
5367,2683,2007-08-18,Wigan,Sunderland,3,0,W,9,9,4,6,8,17,5,9,0,2,0,0,2.17,1.62,2.2,3.25,3.2,Home,1635.29785156,1647.18579102,-11.88793945999987
5368,2684,2007-08-19,Arsenal,Blackburn,1,1,D,10,9,3,4,15,19,4,5,4,4,0,1,2.03,1.7,2.25,3.2,3.1,Away,1874.27478027,1765.63244629,108.6423339800001
5369,2684,2007-08-19,Blackburn,Arsenal,1,1,D,9,10,4,3,19,15,5,4,4,4,1,0,2.03,1.7,3.1,3.2,2.25,Home,1765.63244629,1874.27478027,-108.6423339800001
5370,2685,2007-08-19,Chelsea,Liverpool,1,1,D,6,18,2,8,16,11,2,5,5,4,0,0,2.21,1.55,3.1,3.1,2.62,Away,1974.6986084,1892.93884277,81.75976562999995
5371,2685,2007-08-19,Liverpool,Chelsea,1,1,D,18,6,8,2,11,16,5,2,4,5,0,0,2.21,1.55,2.62,3.1,3.1,Home,1892.93884277,1974.6986084,-81.75976562999995
5372,2686,2007-08-19,Man United,Man City,0,1,L,15,6,6,2,11,8,11,0,2,2,0,0,2.0,1.7,1.83,3.25,4.5,Away,1933.02966309,1687.38830566,245.64135742999997
5373,2686,2007-08-19,Man City,Man United,1,0,W,6,15,2,6,8,11,0,11,2,2,0,0,2.0,1.7,4.5,3.25,1.83,Home,1687.38830566,1933.02966309,-245.64135742999997
5374,2687,2007-08-25,Wigan,West Ham,1,1,D,12,13,3,4,12,11,1,6,2,1,0,0,2.05,1.69,4.0,3.25,1.9,Away,1647.02294922,1659.51220703,-12.489257809999799
5375,2687,2007-08-25,West Ham,Wigan,1,1,D,13,12,4,3,11,12,6,1,1,2,0,0,2.05,1.69,1.9,3.25,4.0,Home,1659.51220703,1647.02294922,12.489257809999799
5376,2688,2007-08-25,Liverpool,Sunderland,2,0,W,17,7,12,2,12,12,4,6,1,1,0,0,2.07,1.68,1.57,3.6,6.0,Away,1893.35766602,1635.46081543,257.89685059
5377,2688,2007-08-25,Sunderland,Liverpool,0,2,L,7,17,2,12,12,12,6,4,1,1,0,0,2.07,1.68,6.0,3.6,1.57,Home,1635.46081543,1893.35766602,-257.89685059
5378,2689,2007-08-25,Birmingham,Derby,2,1,W,11,16,6,8,13,8,4,4,1,0,0,0,2.14,1.63,2.87,3.25,2.37,Away,1611.59790039,1569.36621094,42.231689449999976
5379,2689,2007-08-25,Derby,Birmingham,1,2,L,16,11,8,6,8,13,4,4,0,1,0,0,2.14,1.63,2.37,3.25,2.87,Home,1569.36621094,1611.59790039,-42.231689449999976
5380,2690,2007-08-25,Blackburn,Everton,1,1,D,11,12,7,8,18,20,7,5,2,0,0,0,2.09,1.66,3.5,3.2,2.1,Away,1766.81970215,1784.8314209,-18.01171875
5381,2690,2007-08-25,Everton,Blackburn,1,1,D,12,11,8,7,20,18,5,7,0,2,0,0,2.09,1.66,2.1,3.2,3.5,Home,1784.8314209,1766.81970215,18.01171875
5382,2691,2007-08-25,Reading,Bolton,0,3,L,5,18,2,12,7,10,7,10,1,2,0,0,2.04,1.69,3.0,3.2,2.25,Away,1739.80725098,1700.40661621,39.4006347699999
5383,2691,2007-08-25,Bolton,Reading,3,0,W,18,5,12,2,10,7,10,7,2,1,0,0,2.04,1.69,2.25,3.2,3.0,Home,1700.40661621,1739.80725098,-39.4006347699999
5384,2692,2007-08-25,Fulham,Aston Villa,1,2,L,10,23,5,4,13,11,3,12,2,1,1,0,2.06,1.69,4.5,3.4,1.8,Away,1654.59155273,1727.38537598,-72.79382324999983
5385,2692,2007-08-25,Aston Villa,Fulham,2,1,W,23,10,4,5,11,13,12,3,1,2,0,1,2.06,1.69,1.8,3.4,4.5,Home,1727.38537598,1654.59155273,72.79382324999983
5386,2693,2007-08-25,Man City,Arsenal,0,1,L,8,16,4,10,9,8,2,8,1,0,0,0,2.0,1.75,6.0,3.8,1.53,Away,1699.95300293,1873.08752441,-173.1345214800001
5387,2693,2007-08-25,Arsenal,Man City,1,0,W,16,8,10,4,8,9,8,2,0,1,0,0,2.0,1.75,1.53,3.8,6.0,Home,1873.08752441,1699.95300293,173.1345214800001
5388,2694,2007-08-25,Portsmouth,Chelsea,0,1,L,18,18,4,7,12,16,6,4,2,0,0,0,1.79,1.93,10.0,5.0,1.28,Away,1726.33056641,1974.27966309,-247.9490966799999
5389,2694,2007-08-25,Chelsea,Portsmouth,1,0,W,18,18,7,4,16,12,4,6,0,2,0,0,1.79,1.93,1.28,5.0,10.0,Home,1974.27966309,1726.33056641,247.9490966799999
5390,2695,2007-08-26,Tottenham,Man United,0,1,L,10,14,3,5,7,15,4,4,3,2,0,0,1.91,1.82,6.0,4.0,1.5,Away,1783.00427246,1920.46484375,-137.46057128999996
5391,2695,2007-08-26,Man United,Tottenham,1,0,W,14,10,5,3,15,7,4,4,2,3,0,0,1.91,1.82,1.5,4.0,6.0,Home,1920.46484375,1783.00427246,137.46057128999996
5392,2696,2007-08-26,Newcastle,Middlesbrough,2,2,D,5,11,3,7,10,13,2,5,3,6,0,0,2.06,1.68,2.62,3.2,2.6,Away,1728.75610352,1706.609375,22.146728519999897
5393,2696,2007-08-26,Middlesbrough,Newcastle,2,2,D,11,5,7,3,13,10,5,2,6,3,0,0,2.06,1.68,2.6,3.2,2.62,Home,1706.609375,1728.75610352,-22.146728519999897
5394,2697,2007-09-01,West Ham,Reading,3,0,W,13,9,9,3,11,10,4,14,1,0,0,0,2.0,1.74,3.25,3.2,2.2,Away,1659.04309082,1728.92407227,-69.88098144999981
5395,2697,2007-09-01,Reading,West Ham,0,3,L,9,13,3,9,10,11,14,4,0,1,0,0,2.0,1.74,2.2,3.2,3.25,Home,1728.92407227,1659.04309082,69.88098144999981
5396,2698,2007-09-01,Wigan,Newcastle,0,1,L,7,20,6,8,18,15,1,9,4,2,1,0,1.98,1.76,4.75,3.5,1.72,Away,1651.06506348,1731.91601562,-80.85095214000012
5397,2698,2007-09-01,Newcastle,Wigan,1,0,W,20,7,8,6,15,18,9,1,2,4,0,1,1.98,1.76,1.72,3.5,4.75,Home,1731.91601562,1651.06506348,80.85095214000012
5398,2699,2007-09-01,Birmingham,Middlesbrough,0,2,L,9,13,4,7,12,8,5,11,3,1,0,0,2.01,1.73,3.75,3.2,2.0,Away,1622.17468262,1707.02246094,-84.84777831999986
5399,2699,2007-09-01,Middlesbrough,Birmingham,2,0,W,13,9,7,4,8,12,11,5,1,3,0,0,2.01,1.73,2.0,3.2,3.75,Home,1707.02246094,1622.17468262,84.84777831999986
5400,2700,2007-09-01,Derby,Liverpool,0,6,L,8,20,3,10,14,10,2,4,1,0,0,0,1.69,2.06,19.0,6.0,1.16,Away,1562.36242676,1903.68005371,-341.31762695
5401,2700,2007-09-01,Liverpool,Derby,6,0,W,20,8,10,3,10,14,4,2,0,1,0,0,1.69,2.06,1.16,6.0,19.0,Home,1903.68005371,1562.36242676,341.31762695
5402,2701,2007-09-01,Tottenham,Fulham,3,3,D,13,13,8,7,11,13,14,6,0,1,0,0,1.89,1.85,2.25,3.2,3.1,Away,1781.40454102,1651.5958252,129.80871581999986
5403,2701,2007-09-01,Fulham,Tottenham,3,3,D,13,13,7,8,13,11,6,14,1,0,0,0,1.89,1.85,3.1,3.2,2.25,Home,1651.5958252,1781.40454102,-129.80871581999986
5404,2702,2007-09-01,Everton,Bolton,2,1,W,15,13,11,7,10,8,6,11,3,1,0,0,2.08,1.68,2.87,3.2,2.4,Away,1784.2121582,1714.8626709,69.34948729999996
5405,2702,2007-09-01,Bolton,Everton,1,2,L,13,15,7,11,8,10,11,6,1,3,0,0,2.08,1.68,2.4,3.2,2.87,Home,1714.8626709,1784.2121582,-69.34948729999996
5406,2703,2007-09-01,Sunderland,Man United,0,1,L,4,17,1,9,7,10,0,6,2,1,0,0,1.67,2.08,19.0,6.0,1.16,Away,1632.04711914,1925.63757324,-293.5904541
5407,2703,2007-09-01,Man United,Sunderland,1,0,W,17,4,9,1,10,7,6,0,1,2,0,0,1.67,2.08,1.16,6.0,19.0,Home,1925.63757324,1632.04711914,293.5904541
5408,2704,2007-09-02,Portsmouth,Arsenal,1,3,L,15,10,10,8,12,6,5,8,2,1,0,1,1.92,1.82,7.0,3.75,1.5,Away,1726.12548828,1879.72680664,-153.60131836000005
5409,2704,2007-09-02,Arsenal,Portsmouth,3,1,W,10,15,8,10,6,12,8,5,1,2,1,0,1.92,1.82,1.5,3.75,7.0,Home,1879.72680664,1726.12548828,153.60131836000005
5410,2705,2007-09-02,Chelsea,Aston Villa,0,2,L,20,9,8,5,11,17,13,2,1,4,0,0,2.07,1.67,1.61,3.6,5.5,Away,1978.05786133,1733.95410156,244.1037597699999
5411,2705,2007-09-02,Aston Villa,Chelsea,2,0,W,9,20,5,8,17,11,2,13,4,1,0,0,2.07,1.67,5.5,3.6,1.61,Home,1733.95410156,1978.05786133,-244.1037597699999
5412,2706,2007-09-02,Man City,Blackburn,0,1,L,7,16,3,11,3,23,3,6,1,5,1,1,2.1,1.65,3.25,3.2,2.2,Away,1698.71850586,1771.25708008,-72.53857421999987
5413,2706,2007-09-02,Blackburn,Man City,1,0,W,16,7,11,3,23,3,6,3,5,1,1,1,2.1,1.65,2.2,3.2,3.25,Home,1771.25708008,1698.71850586,72.53857421999987
5414,2707,2007-09-15,Middlesbrough,West Ham,0,3,L,16,13,12,7,14,14,8,5,1,2,0,0,2.05,1.71,3.75,3.4,2.0,Away,1713.39135742,1679.02612305,34.36523437000005
5415,2707,2007-09-15,West Ham,Middlesbrough,3,0,W,13,16,7,12,14,14,5,8,2,1,0,0,2.05,1.71,2.0,3.4,3.75,Home,1679.02612305,1713.39135742,-34.36523437000005
5416,2708,2007-09-15,Fulham,Wigan,1,1,D,10,14,5,4,9,8,4,9,0,1,0,0,1.98,1.77,3.6,3.25,2.1,Away,1653.27624512,1646.46203613,6.814208990000225
5417,2708,2007-09-15,Wigan,Fulham,1,1,D,14,10,4,5,8,9,9,4,1,0,0,0,1.98,1.77,2.1,3.25,3.6,Home,1646.46203613,1653.27624512,-6.814208990000225
5418,2709,2007-09-15,Arsenal,Tottenham,3,1,W,16,14,10,5,22,28,4,8,2,2,0,0,1.85,1.9,2.5,3.2,2.8,Away,1884.33068848,1779.72412109,104.60656739000001
5419,2709,2007-09-15,Tottenham,Arsenal,1,3,L,14,16,5,10,28,22,8,4,2,2,0,0,1.85,1.9,2.8,3.2,2.5,Home,1779.72412109,1884.33068848,-104.60656739000001
5420,2710,2007-09-15,Blackburn,Chelsea,0,0,D,5,16,1,8,13,21,2,9,2,2,0,0,1.86,1.88,10.0,4.33,1.36,Away,1776.15356445,1960.2409668,-184.08740235000005
5421,2710,2007-09-15,Chelsea,Blackburn,0,0,D,16,5,8,1,21,13,9,2,2,2,0,0,1.86,1.88,1.36,4.33,10.0,Home,1960.2409668,1776.15356445,184.08740235000005
5422,2711,2007-09-15,Liverpool,Portsmouth,0,0,D,12,9,6,2,14,20,4,5,2,3,0,0,1.96,1.8,1.72,3.5,5.0,Away,1906.53295898,1721.52160645,185.01135253000007
5423,2711,2007-09-15,Portsmouth,Liverpool,0,0,D,9,12,2,6,20,14,5,4,3,2,0,0,1.96,1.8,5.0,3.5,1.72,Home,1721.52160645,1906.53295898,-185.01135253000007
5424,2712,2007-09-15,Man United,Everton,1,0,W,16,8,8,2,10,20,6,3,2,2,0,0,1.96,1.77,1.8,3.5,4.5,Away,1927.11071777,1792.31286621,134.79785156000003
5425,2712,2007-09-15,Everton,Man United,0,1,L,8,16,2,8,20,10,3,6,2,2,0,0,1.96,1.77,4.5,3.5,1.8,Home,1792.31286621,1927.11071777,-134.79785156000003
5426,2713,2007-09-15,Bolton,Birmingham,0,1,L,8,10,3,5,15,16,5,6,3,1,0,0,2.01,1.73,3.0,3.25,2.37,Away,1706.76196289,1615.80566406,90.95629882999992
5427,2713,2007-09-15,Birmingham,Bolton,1,0,W,10,8,5,3,16,15,6,5,1,3,0,0,2.01,1.73,2.37,3.25,3.0,Home,1615.80566406,1706.76196289,-90.95629882999992
5428,2714,2007-09-15,Reading,Sunderland,1,2,L,10,14,4,8,18,14,9,9,2,1,0,0,2.07,1.68,3.2,3.25,2.25,Away,1708.94104004,1630.57397461,78.36706542999991
5429,2714,2007-09-15,Sunderland,Reading,2,1,W,14,10,8,4,14,18,9,9,1,2,0,0,2.07,1.68,2.25,3.25,3.2,Home,1630.57397461,1708.94104004,-78.36706542999991
5430,2715,2007-09-16,Aston Villa,Man City,0,1,L,11,12,2,8,14,11,6,8,1,1,0,0,2.15,1.63,3.0,3.25,2.37,Away,1751.77099609,1693.82202148,57.94897460999982
5431,2715,2007-09-16,Man City,Aston Villa,1,0,W,12,11,8,2,11,14,8,6,1,1,0,0,2.15,1.63,2.37,3.25,3.0,Home,1693.82202148,1751.77099609,-57.94897460999982
5432,2716,2007-09-17,Newcastle,Derby,0,1,L,8,10,3,3,11,16,5,5,3,2,0,0,1.94,1.81,1.9,3.25,4.33,Away,1736.5189209,1559.50952148,177.0093994199999
5433,2716,2007-09-17,Derby,Newcastle,1,0,W,10,8,3,3,16,11,5,5,2,3,0,0,1.94,1.81,4.33,3.25,1.9,Home,1559.50952148,1736.5189209,-177.0093994199999
5434,2717,2007-09-22,Derby,Arsenal,0,5,L,4,15,3,9,12,9,4,5,1,1,0,0,1.59,2.21,23.0,7.0,1.14,Away,1568.6875,1903.9074707,-335.2199707
5435,2717,2007-09-22,Arsenal,Derby,5,0,W,15,4,9,3,9,12,5,4,1,1,0,0,1.59,2.21,1.14,7.0,23.0,Home,1903.9074707,1568.6875,335.2199707
5436,2718,2007-09-22,Man City,Fulham,3,3,D,11,13,5,8,7,10,2,6,2,3,0,0,2.1,1.65,2.8,3.25,2.5,Away,1700.09179688,1653.41601562,46.675781259999894
5437,2718,2007-09-22,Fulham,Man City,3,3,D,13,11,8,5,10,7,6,2,3,2,0,0,2.1,1.65,2.5,3.25,2.8,Home,1653.41601562,1700.09179688,-46.675781259999894
5438,2719,2007-09-22,Birmingham,Liverpool,0,0,D,5,18,2,4,10,3,2,11,2,0,0,0,1.74,2.0,17.0,5.25,1.22,Away,1622.76464844,1902.23669434,-279.4720459
5439,2719,2007-09-22,Liverpool,Birmingham,0,0,D,18,5,4,2,3,10,11,2,0,2,0,0,1.74,2.0,1.22,5.25,17.0,Home,1902.23669434,1622.76464844,279.4720459
5440,2720,2007-09-22,Sunderland,Middlesbrough,2,2,D,11,16,6,5,11,18,2,7,4,3,0,0,2.01,1.73,3.6,3.2,2.1,Away,1637.19799805,1699.38354492,-62.18554687000005
5441,2720,2007-09-22,Middlesbrough,Sunderland,2,2,D,16,11,5,6,18,11,7,2,3,4,0,0,2.01,1.73,2.1,3.2,3.6,Home,1699.38354492,1637.19799805,62.18554687000005
5442,2721,2007-09-22,Wigan,Reading,1,2,L,9,15,5,7,13,17,7,6,2,3,0,0,2.05,1.69,3.6,3.2,2.1,Away,1642.9831543,1698.97802734,-55.9948730399999
5443,2721,2007-09-22,Reading,Wigan,2,1,W,15,9,7,5,17,13,6,7,3,2,0,0,2.05,1.69,2.1,3.2,3.6,Home,1698.97802734,1642.9831543,55.9948730399999
5444,2722,2007-09-23,West Ham,Newcastle,1,3,L,13,12,8,4,15,16,5,1,3,1,0,0,1.97,1.77,3.75,3.4,2.0,Away,1689.69494629,1724.00183105,-34.30688476
5445,2722,2007-09-23,Newcastle,West Ham,3,1,W,12,13,4,8,16,15,1,5,1,3,0,0,1.97,1.77,2.0,3.4,3.75,Home,1724.00183105,1689.69494629,34.30688476
5446,2723,2007-09-23,Chelsea,Man United,0,2,L,4,17,1,9,15,10,1,10,2,2,1,0,2.28,1.56,4.0,3.25,2.1,Away,1943.11328125,1938.46386719,4.649414060000026
5447,2723,2007-09-23,Man United,Chelsea,2,0,W,17,4,9,1,10,15,10,1,2,2,0,1,2.28,1.56,2.1,3.25,4.0,Home,1938.46386719,1943.11328125,-4.649414060000026
5448,2724,2007-09-23,Portsmouth,Blackburn,1,0,W,13,9,7,3,16,6,4,7,3,0,0,0,2.05,1.7,4.2,3.3,1.9,Away,1723.03674316,1769.32592773,-46.28918457000009
5449,2724,2007-09-23,Blackburn,Portsmouth,0,1,L,9,13,3,7,6,16,7,4,0,3,0,0,2.05,1.7,1.9,3.3,4.2,Home,1769.32592773,1723.03674316,46.28918457000009
5450,2725,2007-09-23,Aston Villa,Everton,2,0,W,8,8,3,6,17,12,6,3,1,0,0,0,2.11,1.65,2.25,3.2,3.25,Home,1742.16223145,1779.74304199,-37.5808105399999
5451,2725,2007-09-23,Everton,Aston Villa,0,2,L,8,8,6,3,12,17,3,6,0,1,0,0,2.11,1.65,3.25,3.2,2.25,Away,1779.74304199,1742.16223145,37.5808105399999
5452,2726,2007-09-23,Tottenham,Bolton,1,1,D,10,5,7,4,15,14,11,4,2,0,0,0,1.9,1.82,2.5,3.25,2.8,Away,1769.8972168,1696.12719727,73.77001953000013
5453,2726,2007-09-23,Bolton,Tottenham,1,1,D,5,10,4,7,14,15,4,11,0,2,0,0,1.9,1.82,2.8,3.25,2.5,Home,1696.12719727,1769.8972168,-73.77001953000013
5454,2727,2007-09-29,Fulham,Chelsea,0,0,D,6,16,1,4,18,8,4,9,1,1,0,1,1.77,1.98,12.0,5.0,1.3,Away,1652.71777344,1933.76806641,-281.0502929700001
5455,2727,2007-09-29,Chelsea,Fulham,0,0,D,16,6,4,1,8,18,9,4,1,1,1,0,1.77,1.98,1.3,5.0,12.0,Home,1933.76806641,1652.71777344,281.0502929700001
5456,2728,2007-09-29,Bolton,Derby,1,1,D,12,10,7,6,8,15,8,7,2,3,0,0,1.95,1.8,2.62,3.25,2.7,Away,1696.1673584,1566.04919434,130.11816406000003
5457,2728,2007-09-29,Derby,Bolton,1,1,D,10,12,6,7,15,8,7,8,3,2,0,0,1.95,1.8,2.7,3.25,2.62,Home,1566.04919434,1696.1673584,-130.11816406000003
5458,2729,2007-09-29,Newcastle,Man City,1,3,L,12,16,8,12,10,7,9,3,0,0,0,0,2.17,1.62,3.3,3.25,2.25,Away,1731.87219238,1700.79003906,31.08215331999986
5459,2729,2007-09-29,Man City,Newcastle,3,1,W,16,12,12,8,7,10,3,9,0,0,0,0,2.17,1.62,2.25,3.25,3.3,Home,1700.79003906,1731.87219238,-31.08215331999986
5460,2730,2007-09-29,Reading,Portsmouth,4,7,L,13,25,7,17,7,4,4,8,1,1,0,0,2.03,1.72,5.5,3.4,1.72,Away,1704.07189941,1734.18713379,-30.115234379999947
5461,2730,2007-09-29,Portsmouth,Reading,7,4,W,25,13,17,7,4,7,8,4,1,1,0,0,2.03,1.72,1.72,3.4,5.5,Home,1734.18713379,1704.07189941,30.115234379999947
5462,2731,2007-09-29,Blackburn,Sunderland,2,1,W,14,14,8,12,4,11,2,10,0,1,0,0,2.07,1.69,2.62,3.25,2.75,Away,1758.17565918,1640.85339355,117.32226562999995
5463,2731,2007-09-29,Sunderland,Blackburn,1,2,L,14,14,12,8,11,4,10,2,1,0,0,0,2.07,1.69,2.75,3.25,2.62,Home,1640.85339355,1758.17565918,-117.32226562999995
5464,2732,2007-09-29,Arsenal,West Ham,1,0,W,16,9,12,4,14,15,14,3,2,2,0,0,1.83,1.91,1.83,3.5,4.5,Away,1906.54577637,1681.82458496,224.72119141000007
5465,2732,2007-09-29,West Ham,Arsenal,0,1,L,9,16,4,12,15,14,3,14,2,2,0,0,1.83,1.91,4.5,3.5,1.83,Home,1681.82458496,1906.54577637,-224.72119141000007
5466,2733,2007-09-29,Liverpool,Wigan,1,0,W,14,9,10,3,10,11,6,5,1,2,0,0,2.02,1.74,1.57,3.8,6.5,Away,1894.58459473,1637.88928223,256.6953125
5467,2733,2007-09-29,Wigan,Liverpool,0,1,L,9,14,3,10,11,10,5,6,2,1,0,0,2.02,1.74,6.5,3.8,1.57,Home,1637.88928223,1894.58459473,-256.6953125
5468,2734,2007-09-29,Man United,Birmingham,1,0,W,11,17,4,9,11,14,4,4,1,3,0,0,1.94,1.78,1.53,4.0,6.5,Away,1947.80895996,1630.41674805,317.39221191
5469,2734,2007-09-29,Birmingham,Man United,0,1,L,17,11,9,4,14,11,4,4,3,1,0,0,1.94,1.78,6.5,4.0,1.53,Home,1630.41674805,1947.80895996,-317.39221191
5470,2735,2007-09-30,Middlesbrough,Everton,0,2,L,13,13,5,9,21,17,6,2,4,0,0,0,2.05,1.71,4.75,3.5,1.8,Away,1695.72814941,1769.46960449,-73.74145507999992
5471,2735,2007-09-30,Everton,Middlesbrough,2,0,W,13,13,9,5,17,21,2,6,0,4,0,0,2.05,1.71,1.8,3.5,4.75,Home,1769.46960449,1695.72814941,73.74145507999992
5472,2736,2007-10-01,Aston Villa,Tottenham,4,4,D,7,19,7,12,13,10,3,13,3,2,0,0,1.89,1.86,4.33,3.25,1.9,Away,1752.43566895,1769.85693359,-17.42126463999989
5473,2736,2007-10-01,Tottenham,Aston Villa,4,4,D,19,7,12,7,10,13,13,3,2,3,0,0,1.89,1.86,1.9,3.25,4.33,Home,1769.85693359,1752.43566895,17.42126463999989
5474,2737,2007-10-06,West Ham,Aston Villa,0,1,L,8,5,3,5,12,17,4,7,2,3,0,0,2.05,1.69,4.33,3.6,1.83,Away,1675.68273926,1753.15881348,-77.47607421999987
5475,2737,2007-10-06,Aston Villa,West Ham,1,0,W,5,8,5,3,17,12,7,4,3,2,0,0,2.05,1.69,1.83,3.6,4.33,Home,1753.15881348,1675.68273926,77.47607421999987
5476,2738,2007-10-06,Wigan,Man United,0,4,L,6,17,2,12,6,12,2,12,1,1,0,0,1.66,2.09,21.0,6.5,1.16,Away,1632.24707031,1951.71374512,-319.4666748100001
5477,2738,2007-10-06,Man United,Wigan,4,0,W,17,6,12,2,12,6,12,2,1,1,0,0,1.66,2.09,1.16,6.5,21.0,Home,1951.71374512,1632.24707031,319.4666748100001
5478,2739,2007-10-07,Reading,Derby,1,0,W,11,7,3,0,9,18,3,3,1,1,0,0,1.87,1.87,1.72,3.6,5.0,Home,1692.62927246,1565.8671875,126.76208496000004
5479,2739,2007-10-07,Derby,Reading,0,1,L,7,11,0,3,18,9,3,3,1,1,0,0,1.87,1.87,5.0,3.6,1.72,Away,1565.8671875,1692.62927246,-126.76208496000004
5480,2740,2007-10-07,Everton,Newcastle,2,3,L,11,15,6,10,19,13,2,8,1,2,0,0,2.01,1.72,3.6,3.3,2.1,Away,1780.50793457,1719.8828125,60.62512207000009
5481,2740,2007-10-07,Newcastle,Everton,3,2,W,15,11,10,6,13,19,8,2,2,1,0,0,2.01,1.72,2.1,3.3,3.6,Home,1719.8828125,1780.50793457,-60.62512207000009
5482,2741,2007-10-07,Man City,Middlesbrough,3,1,W,18,17,13,11,11,13,8,8,2,3,0,0,2.06,1.68,1.66,3.6,5.5,Home,1709.19018555,1687.25720215,21.932983400000012
5483,2741,2007-10-07,Middlesbrough,Man City,1,3,L,17,18,11,13,13,11,8,8,3,2,0,0,2.06,1.68,5.5,3.6,1.66,Away,1687.25720215,1709.19018555,-21.932983400000012
5484,2742,2007-10-07,Fulham,Portsmouth,0,2,L,13,14,10,8,7,17,8,5,1,0,0,0,1.92,1.81,2.62,3.25,2.75,Home,1658.62487793,1742.04052734,-83.41564941000001
5485,2742,2007-10-07,Portsmouth,Fulham,2,0,W,14,13,8,10,17,7,5,8,0,1,0,0,1.92,1.81,2.75,3.25,2.62,Away,1742.04052734,1658.62487793,83.41564941000001
5486,2743,2007-10-07,Birmingham,Blackburn,1,2,L,6,17,5,5,13,15,7,6,1,3,0,0,2.06,1.7,5.5,3.75,1.66,Away,1625.77307129,1748.07849121,-122.30541992000008
5487,2743,2007-10-07,Blackburn,Birmingham,2,1,W,17,6,5,5,15,13,6,7,3,1,0,0,2.06,1.7,1.66,3.75,5.5,Home,1748.07849121,1625.77307129,122.30541992000008
5488,2744,2007-10-07,Arsenal,Sunderland,3,2,W,18,11,8,7,10,9,8,2,0,2,0,1,1.62,2.16,1.16,6.5,23.0,Home,1913.26940918,1632.2010498,281.06835937999995
5489,2744,2007-10-07,Sunderland,Arsenal,2,3,L,11,18,7,8,9,10,2,8,2,0,1,0,1.62,2.16,23.0,6.5,1.16,Away,1632.2010498,1913.26940918,-281.06835937999995
5490,2745,2007-10-07,Liverpool,Tottenham,2,2,D,21,11,9,6,18,10,5,3,0,1,0,0,1.84,1.9,1.53,4.0,6.5,Home,1881.54016113,1765.54333496,115.99682616999985
